OrderID,Segment,ProductID,Category,SubCategory,CustomeName,Product Name,Sales,Quantity,Discount,Profit
US-2014-100853,Corporate,OFF-AP-10000891,Office Supplies,Appliances,Jennifer Braxton,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2,0.8,-131.12
US-2014-100853,Corporate,OFF-LA-10003148,Office Supplies,Labels,Jennifer Braxton,Avery 51,20.16,4,0.2,6.552
US-2017-152366,Consumer,OFF-AP-10002684,Office Supplies,Appliances,Shirley Jackson,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4,0.8,-243.16
US-2015-101511,Consumer,FUR-CH-10004698,Furniture,Chairs,Joel Eaton,"Padded Folding Chairs, Black, 4/Carton",396.802,7,0.3,-11.3372
US-2015-101511,Consumer,OFF-SU-10002189,Office Supplies,Supplies,Joel Eaton,Acme Rosewood Handle Letter Opener,15.88,5,0.2,-3.7715
CA-2015-137225,Home Office,OFF-AR-10001940,Office Supplies,Art,Jim Kriz,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,0,1.4104
CA-2014-166191,Corporate,OFF-ST-10003455,Office Supplies,Storage,David Kendrick,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2,0.2,1.8612
CA-2014-166191,Corporate,TEC-AC-10004659,Technology,Accessories,David Kendrick,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395
CA-2014-158274,Home Office,TEC-PH-10003273,Technology,Phones,Robert Marley,AT&T TR1909W,503.96,4,0,131.0296
CA-2014-158274,Home Office,TEC-PH-10004896,Technology,Phones,Robert Marley,Nokia Lumia 521 (T-Mobile),149.95,5,0,41.986
CA-2014-158274,Home Office,TEC-AC-10002345,Technology,Accessories,Robert Marley,HP Standard 104 key PS/2 Keyboard,29,2,0,7.25
CA-2016-105018,Consumer,OFF-BI-10001890,Office Supplies,Binders,Sally Knutson,Avery Poly Binder Pockets,7.16,2,0,3.4368
CA-2014-123260,Home Office,TEC-AC-10002323,Technology,Accessories,Frank Merwin,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,0,22.984
CA-2016-157000,Corporate,OFF-ST-10001328,Office Supplies,Storage,Alice McCarthy,"Personal Filing Tote with Lid, Black/Gray",37.224,3,0.2,3.7224
CA-2016-157000,Corporate,OFF-PA-10001950,Office Supplies,Paper,Alice McCarthy,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3,0.2,6.255
CA-2015-102281,Home Office,FUR-BO-10002613,Furniture,Bookcases,Mark Packer,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,4,0.2,112.392
CA-2015-102281,Home Office,TEC-PH-10001552,Technology,Phones,Mark Packer,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6,0,20.0928
CA-2015-102281,Home Office,OFF-PA-10000061,Office Supplies,Paper,Mark Packer,Xerox 205,51.84,8,0,24.8832
CA-2015-102281,Home Office,FUR-BO-10002545,Furniture,Bookcases,Mark Packer,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,3,0.2,46.9764
CA-2015-102281,Home Office,OFF-AR-10003514,Office Supplies,Art,Mark Packer,4009 Highlighters by Sanford,19.9,5,0,6.567
CA-2015-131457,Corporate,OFF-EN-10001509,Office Supplies,Envelopes,Mary Zewe,Poly String Tie Envelopes,14.28,7,0,6.7116
CA-2014-140004,Consumer,OFF-AR-10004685,Office Supplies,Art,Cassandra Brandow,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038
CA-2014-140004,Consumer,OFF-AR-10004027,Office Supplies,Art,Cassandra Brandow,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,3,0.2,1.5876
CA-2017-107720,Home Office,OFF-ST-10001414,Office Supplies,Storage,Valerie Mitchum,Decoflex Hanging Personal Folder File,46.26,3,0,12.0276
US-2017-124303,Corporate,OFF-BI-10000343,Office Supplies,Binders,Fred Hopkins,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,2,0.7,-2.2586
US-2017-124303,Corporate,OFF-PA-10002749,Office Supplies,Paper,Fred Hopkins,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3,0.2,5.8203
CA-2017-105074,Consumer,OFF-PA-10002666,Office Supplies,Paper,Maria Bertelson,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,3,0.2,6.795
CA-2014-133690,Consumer,FUR-TA-10004289,Furniture,Tables,Bruce Stewart,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2,0.5,-161.875
CA-2014-133690,Consumer,OFF-AP-10003622,Office Supplies,Appliances,Bruce Stewart,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,1,0.2,0.2925
US-2017-116701,Consumer,OFF-AP-10003217,Office Supplies,Appliances,Logan Currie,Eureka Sanitaire  Commercial Upright,66.284,2,0.8,-178.9668
CA-2017-126382,Corporate,FUR-FU-10002960,Furniture,Furnishings,Heather Kirkland,"Eldon 200 Class Desk Accessories, Burgundy",35.168,7,0.2,9.6712
CA-2017-108329,Consumer,TEC-PH-10001918,Technology,Phones,Laurel Elliston,Nortel Business Series Terminal T7208 Digital phone,444.768,4,0.2,44.4768
CA-2017-135860,Consumer,OFF-ST-10000642,Office Supplies,Storage,Joseph Holt,"Tennsco Lockers, Gray",83.92,4,0,5.8744
CA-2017-135860,Consumer,TEC-PH-10001700,Technology,Phones,Joseph Holt,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,2,0,35.6346
CA-2017-135860,Consumer,OFF-BI-10003274,Office Supplies,Binders,Joseph Holt,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0,7.4824
CA-2017-135860,Consumer,OFF-FA-10000134,Office Supplies,Fasteners,Joseph Holt,"Advantus Push Pins, Aluminum Head",52.29,9,0,16.2099
CA-2017-135860,Consumer,OFF-ST-10001522,Office Supplies,Storage,Joseph Holt,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,1,0,3.6796
CA-2015-101007,Corporate,TEC-AC-10001266,Technology,Accessories,Michael Stewart,Memorex Micro Travel Drive 8 GB,20.8,2,0.2,6.5
CA-2015-146262,Corporate,OFF-LA-10004544,Office Supplies,Labels,Victoria Wilson,Avery 505,23.68,2,0.2,8.88
CA-2015-146262,Corporate,FUR-BO-10004695,Furniture,Bookcases,Victoria Wilson,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,5,0.5,-244.323
CA-2015-146262,Corporate,TEC-PH-10002844,Technology,Phones,Victoria Wilson,Speck Products Candyshell Flip Case,62.982,3,0.4,-14.6958
CA-2015-146262,Corporate,TEC-MA-10000864,Technology,Machines,Victoria Wilson,Cisco 9971 IP Video Phone Charcoal,1188,9,0.7,-950.4
CA-2015-146262,Corporate,TEC-AC-10000109,Technology,Accessories,Victoria Wilson,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,0.2,4.4792
CA-2016-130162,Consumer,OFF-ST-10001328,Office Supplies,Storage,Jonathan Howell,"Personal Filing Tote with Lid, Black/Gray",93.06,6,0,26.0568
CA-2016-130162,Consumer,TEC-PH-10002563,Technology,Phones,Jonathan Howell,Adtran 1202752G1,302.376,3,0.2,22.6782
CA-2015-169397,Consumer,OFF-FA-10000585,Office Supplies,Fasteners,Joni Blumstein,OIC Bulk Pack Metal Binder Clips,5.584,2,0.2,1.8148
CA-2015-169397,Consumer,OFF-PA-10004000,Office Supplies,Paper,Joni Blumstein,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,6,0.2,8.2302
CA-2015-169397,Consumer,OFF-BI-10002852,Office Supplies,Binders,Joni Blumstein,Ibico Standard Transparent Covers,19.776,4,0.7,-13.8432
CA-2015-169397,Consumer,FUR-FU-10000087,Furniture,Furnishings,Joni Blumstein,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,4,0.2,19.0848
CA-2015-169397,Consumer,TEC-MA-10001148,Technology,Machines,Joni Blumstein,Swingline SM12-08 MicroCut Jam Free Shredder,479.988,4,0.7,-383.9904
CA-2015-169397,Consumer,OFF-AR-10001958,Office Supplies,Art,Joni Blumstein,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2,0.2,2.7168
CA-2015-163055,Corporate,OFF-AR-10001026,Office Supplies,Art,David Smith,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,1,0,0.968
CA-2015-163055,Corporate,FUR-TA-10003748,Furniture,Tables,David Smith,Bevis 36 x 72 Conference Tables,622.45,5,0,136.939
CA-2015-163055,Corporate,OFF-ST-10002485,Office Supplies,Storage,David Smith,Rogers Deluxe File Chest,21.98,1,0,0.2198
US-2015-145436,Consumer,FUR-CH-10004860,Furniture,Chairs,Valerie Dominguez,Global Low Back Tilter Chair,161.568,2,0.2,-28.2744
US-2015-145436,Consumer,FUR-CH-10004477,Furniture,Chairs,Valerie Dominguez,"Global Push Button Manager's Chair, Indigo",389.696,8,0.2,43.8408
US-2014-156216,Corporate,OFF-BI-10001679,Office Supplies,Binders,Erin Ashbrook,GBC Instant Index System for Binding Systems,18.648,7,0.7,-12.432
US-2017-100930,Home Office,FUR-TA-10001705,Furniture,Tables,Christopher Schild,Bush Advantage Collection Round Conference Table,233.86,2,0.45,-102.048
US-2017-100930,Home Office,FUR-TA-10003473,Furniture,Tables,Christopher Schild,Bretford Rectangular Conference Table Tops,620.6145,3,0.45,-248.2458
US-2017-100930,Home Office,OFF-BI-10001679,Office Supplies,Binders,Christopher Schild,GBC Instant Index System for Binding Systems,5.328,2,0.7,-3.552
US-2017-100930,Home Office,FUR-FU-10004017,Furniture,Furnishings,Christopher Schild,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072,3,0.2,0
US-2017-100930,Home Office,TEC-AC-10003832,Technology,Accessories,Christopher Schild,Logitech P710e Mobile Speakerphone,617.976,3,0.2,-7.7247
CA-2017-160514,Corporate,OFF-PA-10002479,Office Supplies,Paper,David Bremer,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56,2,0,4.752
CA-2016-157749,Consumer,OFF-PA-10003349,Office Supplies,Paper,Ken Lonsdale,Xerox 1957,25.92,5,0.2,9.396
CA-2016-157749,Consumer,FUR-FU-10000576,Furniture,Furnishings,Ken Lonsdale,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68,5,0.6,-356.728
CA-2016-157749,Consumer,FUR-FU-10004351,Furniture,Furnishings,Ken Lonsdale,Staple-based wall hangings,11.688,3,0.6,-4.6752
CA-2016-157749,Consumer,TEC-PH-10000011,Technology,Phones,Ken Lonsdale,PureGear Roll-On Screen Protector,31.984,2,0.2,11.1944
CA-2016-157749,Consumer,FUR-TA-10002607,Furniture,Tables,Ken Lonsdale,KI Conference Tables,177.225,5,0.5,-120.513
CA-2016-157749,Consumer,FUR-FU-10002505,Furniture,Furnishings,Ken Lonsdale,Eldon 100 Class Desk Accessories,4.044,3,0.6,-2.8308
CA-2016-157749,Consumer,OFF-AR-10004685,Office Supplies,Art,Ken Lonsdale,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038
CA-2014-131926,Home Office,FUR-CH-10004063,Furniture,Chairs,Dianna Wilson,Global Deluxe High-Back Manager's Chair,2001.86,7,0,580.5394
CA-2014-131926,Home Office,OFF-ST-10002276,Office Supplies,Storage,Dianna Wilson,Safco Steel Mobile File Cart,166.72,2,0,41.68
CA-2014-131926,Home Office,OFF-PA-10004082,Office Supplies,Paper,Dianna Wilson,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",47.88,6,0,23.94
CA-2014-131926,Home Office,OFF-AP-10002945,Office Supplies,Appliances,Dianna Wilson,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1503.25,5,0,496.0725
CA-2014-131926,Home Office,OFF-PA-10000061,Office Supplies,Paper,Dianna Wilson,Xerox 205,25.92,4,0,12.4416
CA-2016-154739,Consumer,FUR-CH-10002965,Furniture,Chairs,Logan Haushalter,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2,0.2,28.1372
CA-2016-145625,Consumer,OFF-PA-10004569,Office Supplies,Paper,Kelly Collister,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1,0,3.5767
CA-2016-145625,Consumer,TEC-AC-10003832,Technology,Accessories,Kelly Collister,Logitech P710e Mobile Speakerphone,3347.37,13,0,636.0003
CA-2016-146941,Consumer,OFF-ST-10001228,Office Supplies,Storage,Delfina Latchford,"Fellowes Personal Hanging Folder Files, Navy",80.58,6,0,22.5624
CA-2016-146941,Consumer,OFF-EN-10003296,Office Supplies,Envelopes,Delfina Latchford,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92,4,0,162.864
US-2015-159982,Corporate,FUR-FU-10002505,Furniture,Furnishings,Dan Reichenbach,Eldon 100 Class Desk Accessories,12.132,9,0.6,-8.4924
US-2015-159982,Corporate,OFF-ST-10004804,Office Supplies,Storage,Dan Reichenbach,"Belkin 19"" Vented Equipment Shelf, Black",82.368,2,0.2,-19.5624
US-2015-159982,Corporate,OFF-ST-10001590,Office Supplies,Storage,Dan Reichenbach,"Tenex Personal Project File with Scoop Front Design, Black",53.92,5,0.2,4.044
US-2015-159982,Corporate,TEC-PH-10001580,Technology,Phones,Dan Reichenbach,Logitech Mobile Speakerphone P710e - speaker phone,647.904,6,0.2,56.6916
CA-2017-163139,Consumer,TEC-AC-10000290,Technology,Accessories,Craig Carreira,Sabrent 4-Port USB 2.0 Hub,20.37,3,0,6.9258
CA-2017-163139,Consumer,OFF-ST-10002790,Office Supplies,Storage,Craig Carreira,Safco Industrial Shelving,221.55,3,0,6.6465
CA-2017-163139,Consumer,OFF-BI-10003460,Office Supplies,Binders,Craig Carreira,Acco 3-Hole Punch,17.52,5,0.2,6.132
US-2017-155299,Corporate,OFF-AP-10002203,Office Supplies,Appliances,Dorris liebe,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624,2,0.8,-4.466
US-2014-106992,Corporate,TEC-MA-10000822,Technology,Machines,Sean Braxton,Lexmark MX611dhe Monochrome Laser Printer,3059.982,3,0.4,-509.997
US-2014-106992,Corporate,TEC-MA-10003353,Technology,Machines,Sean Braxton,Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.958,7,0.4,-251.9958
CA-2016-125318,Consumer,TEC-PH-10001433,Technology,Phones,Roy Collins,Cisco Small Business SPA 502G VoIP phone,328.224,4,0.2,28.7196
CA-2015-155040,Consumer,TEC-AC-10004469,Technology,Accessories,Alan Hwang,Microsoft Sculpt Comfort Mouse,79.9,2,0,35.156
CA-2017-136826,Corporate,OFF-AR-10003602,Office Supplies,Art,Claudia Bergmann,"Quartet Omega Colored Chalk, 12/Pack",14.016,3,0.2,4.7304
CA-2016-111010,Consumer,OFF-FA-10003472,Office Supplies,Fasteners,Paul Gonzalez,Bagged Rubber Bands,7.56,6,0,0.3024
US-2017-145366,Corporate,OFF-ST-10004180,Office Supplies,Storage,Christine Abelman,Safco Commercial Shelving,37.208,1,0.2,-7.4416
US-2017-145366,Corporate,OFF-EN-10004386,Office Supplies,Envelopes,Christine Abelman,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576,3,0.2,21.591
CA-2017-163979,Corporate,OFF-ST-10003208,Office Supplies,Storage,Kristen Hastings,Adjustable Depth Letter/Legal Cart,725.84,4,0,210.4936
CA-2015-155334,Consumer,TEC-AC-10003628,Technology,Accessories,Helen Andreada,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.93,7,0,92.3692
CA-2015-155334,Consumer,FUR-FU-10003274,Furniture,Furnishings,Helen Andreada,Regeneration Desk Collection,5.28,3,0,2.3232
CA-2015-155334,Consumer,OFF-BI-10002557,Office Supplies,Binders,Helen Andreada,Presstex Flexible Ring Binders,10.92,3,0.2,4.095
CA-2017-118136,Corporate,OFF-PA-10002615,Office Supplies,Paper,Barry Blumstein,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8.82,2,0,4.0572
CA-2017-118136,Corporate,OFF-AR-10001427,Office Supplies,Art,Barry Blumstein,Newell 330,5.98,1,0,1.5548
CA-2017-132976,Corporate,OFF-PA-10000673,Office Supplies,Paper,Andrew Gjertsen,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",11.648,2,0.2,4.0768
CA-2017-132976,Corporate,OFF-PA-10004470,Office Supplies,Paper,Andrew Gjertsen,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",18.176,4,0.2,5.9072
CA-2017-132976,Corporate,OFF-ST-10000876,Office Supplies,Storage,Andrew Gjertsen,Eldon Simplefile Box Office,59.712,6,0.2,5.9712
CA-2017-132976,Corporate,OFF-LA-10002043,Office Supplies,Labels,Andrew Gjertsen,Avery 489,24.84,3,0.2,8.694
US-2015-161991,Consumer,OFF-BI-10004967,Office Supplies,Binders,Steven Cartwright,Round Ring Binders,2.08,5,0.8,-3.432
US-2015-161991,Consumer,TEC-PH-10001760,Technology,Phones,Steven Cartwright,Bose SoundLink Bluetooth Speaker,1114.4,7,0.2,376.11
CA-2015-130890,Consumer,FUR-TA-10002903,Furniture,Tables,Jas O'Carroll,"Bevis Round Bullnose 29"" High Table Top",1038.84,5,0.2,51.942
CA-2015-130883,Consumer,OFF-PA-10000474,Office Supplies,Paper,Tracy Blumstein,Easy-staple paper,141.76,5,0.2,47.844
CA-2015-130883,Consumer,TEC-AC-10001956,Technology,Accessories,Tracy Blumstein,Microsoft Arc Touch Mouse,239.8,5,0.2,47.96
CA-2015-130883,Consumer,OFF-PA-10004100,Office Supplies,Paper,Tracy Blumstein,Xerox 216,31.104,6,0.2,10.8864
CA-2016-112697,Corporate,OFF-BI-10000778,Office Supplies,Binders,Alan Haines,GBC VeloBinder Electric Binding Machine,254.058,7,0.7,-169.372
CA-2016-112697,Corporate,OFF-AP-10002684,Office Supplies,Appliances,Alan Haines,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",194.528,2,0.2,24.316
CA-2016-112697,Corporate,OFF-SU-10000646,Office Supplies,Supplies,Alan Haines,Premier Automatic Letter Opener,961.48,5,0.2,-204.3145
CA-2016-110772,Home Office,OFF-FA-10002983,Office Supplies,Fasteners,Nick Zandusky,Advantus SlideClip Paper Clips,19.096,7,0.2,6.6836
CA-2016-110772,Home Office,OFF-LA-10004689,Office Supplies,Labels,Nick Zandusky,Avery 512,18.496,8,0.2,6.2424
CA-2016-110772,Home Office,TEC-AC-10002001,Technology,Accessories,Nick Zandusky,Logitech Wireless Gaming Headset G930,255.984,2,0.2,54.3966
CA-2016-110772,Home Office,FUR-BO-10004709,Furniture,Bookcases,Nick Zandusky,"Bush Westfield Collection Bookcases, Medium Cherry Finish",86.97,3,0.5,-48.7032
CA-2014-111451,Corporate,FUR-FU-10004091,Furniture,Furnishings,Kelly Lampkin,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",300.416,8,0.2,78.8592
CA-2014-111451,Corporate,FUR-CH-10001891,Furniture,Chairs,Kelly Lampkin,Global Deluxe Office Fabric Chairs,230.352,3,0.2,20.1558
CA-2014-111451,Corporate,FUR-FU-10002918,Furniture,Furnishings,Kelly Lampkin,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,218.352,3,0.2,-24.5646
CA-2014-111451,Corporate,OFF-BI-10004593,Office Supplies,Binders,Kelly Lampkin,Ibico Laser Imprintable Binding System Covers,78.6,5,0.7,-62.88
CA-2014-111451,Corporate,OFF-FA-10004854,Office Supplies,Fasteners,Kelly Lampkin,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",27.552,3,0.2,9.2988
CA-2016-142545,Corporate,OFF-PA-10002105,Office Supplies,Paper,Jonathan Doherty,Xerox 223,32.4,5,0,15.552
CA-2016-142545,Corporate,OFF-ST-10002756,Office Supplies,Storage,Jonathan Doherty,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",1082.48,8,0,10.8248
CA-2016-142545,Corporate,OFF-PA-10004243,Office Supplies,Paper,Jonathan Doherty,Xerox 1939,56.91,3,0,27.3168
CA-2016-142545,Corporate,FUR-FU-10001861,Furniture,Furnishings,Jonathan Doherty,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,4,0,38.024
CA-2016-142545,Corporate,OFF-BI-10002706,Office Supplies,Binders,Jonathan Doherty,Avery Premier Heavy-Duty Binder with Round Locking Rings,14.28,1,0,6.5688
US-2017-152380,Consumer,FUR-TA-10002533,Furniture,Tables,Jonathan Howell,BPI Conference Tables,219.075,3,0.5,-131.445
CA-2015-144253,Corporate,FUR-FU-10002671,Furniture,Furnishings,Alan Schoenberger,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,26.8,2,0,12.864
CA-2014-130960,Corporate,OFF-AR-10003651,Office Supplies,Art,Ken Brennan,Newell 350,9.84,3,0,2.8536
CA-2014-111003,Home Office,OFF-BI-10001072,Office Supplies,Binders,Corey Roper,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",45.48,3,0,20.9208
CA-2014-111003,Home Office,OFF-AR-10002135,Office Supplies,Art,Corey Roper,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,289.2,6,0,83.868
CA-2017-126774,Consumer,OFF-AR-10002804,Office Supplies,Art,Shahid Hopkins,Faber Castell Col-Erase Pencils,4.89,1,0,2.0049
CA-2016-142902,Corporate,FUR-FU-10001918,Furniture,Furnishings,Ben Peterman,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,15.136,4,0.2,3.5948
CA-2016-142902,Corporate,FUR-CH-10004086,Furniture,Chairs,Ben Peterman,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,466.768,2,0.2,52.5114
CA-2016-142902,Corporate,FUR-FU-10001756,Furniture,Furnishings,Ben Peterman,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",15.232,1,0.2,1.7136
CA-2016-142902,Corporate,OFF-LA-10000634,Office Supplies,Labels,Ben Peterman,Avery 509,6.264,3,0.2,2.0358
CA-2014-120887,Corporate,FUR-FU-10001588,Furniture,Furnishings,Thomas Seio,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",87.54,3,0,37.6422
CA-2014-167850,Corporate,TEC-PH-10002398,Technology,Phones,Andy Gerbode,AT&T 1070 Corded Phone,178.384,2,0.2,22.298
CA-2014-167850,Corporate,OFF-PA-10001937,Office Supplies,Paper,Andy Gerbode,Xerox 21,15.552,3,0.2,5.4432
CA-2014-164259,Corporate,OFF-AR-10003373,Office Supplies,Art,Sung Pak,"Boston School Pro Electric Pencil Sharpener, 1670",99.136,4,0.2,8.6744
CA-2014-164973,Home Office,FUR-CH-10002602,Furniture,Chairs,Nathan Mautz,DMI Arturo Collection Mission-style Design Wood Chair,135.882,1,0.1,24.1568
CA-2014-164973,Home Office,TEC-MA-10002927,Technology,Machines,Nathan Mautz,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,3991.98,2,0,1995.99
CA-2014-164973,Home Office,TEC-PH-10004093,Technology,Phones,Nathan Mautz,Panasonic Kx-TS550,275.94,6,0,80.0226
CA-2014-164973,Home Office,TEC-AC-10000892,Technology,Accessories,Nathan Mautz,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360,4,0,129.6
CA-2014-164973,Home Office,OFF-ST-10002974,Office Supplies,Storage,Nathan Mautz,"Trav-L-File Heavy-Duty Shuttle II, Black",43.57,1,0,13.071
