RowID,OrderID,OrderDate,ShipDate,ShipMode,CustomeID,CustomeName
325,CA-2016-162138,04/23/16,04/27/16,Standard Class,GK-14620,Grace Kelly
326,CA-2017-153339,11/03/17,11/05/17,Second Class,DJ-13510,Don Jones
327,US-2016-141544,08/30/16,09/01/16,First Class,PO-18850,Patrick O'Brill
328,US-2016-141544,08/30/16,09/01/16,First Class,PO-18850,Patrick O'Brill
329,US-2016-141544,08/30/16,09/01/16,First Class,PO-18850,Patrick O'Brill
330,US-2016-141544,08/30/16,09/01/16,First Class,PO-18850,Patrick O'Brill
331,US-2016-141544,08/30/16,09/01/16,First Class,PO-18850,Patrick O'Brill
332,US-2016-150147,04/25/16,04/29/16,Second Class,JL-15850,John Lucas
333,US-2016-150147,04/25/16,04/29/16,Second Class,JL-15850,John Lucas
334,US-2016-150147,04/25/16,04/29/16,Second Class,JL-15850,John Lucas
335,CA-2015-137946,09/01/15,09/04/15,Second Class,DB-13615,Doug Bickford
336,CA-2015-137946,09/01/15,09/04/15,Second Class,DB-13615,Doug Bickford
337,CA-2015-137946,09/01/15,09/04/15,Second Class,DB-13615,Doug Bickford
338,CA-2014-129924,07/12/14,07/17/14,Standard Class,AC-10420,Alyssa Crouse
339,CA-2014-129924,07/12/14,07/17/14,Standard Class,AC-10420,Alyssa Crouse
340,CA-2015-128167,06/22/15,06/26/15,Second Class,KL-16645,Ken Lonsdale
341,CA-2014-122336,04/13/14,04/17/14,Second Class,JD-15895,Jonathan Doherty
342,CA-2014-122336,04/13/14,04/17/14,Second Class,JD-15895,Jonathan Doherty
343,CA-2014-122336,04/13/14,04/17/14,Second Class,JD-15895,Jonathan Doherty
344,CA-2014-122336,04/13/14,04/17/14,Second Class,JD-15895,Jonathan Doherty
345,US-2015-120712,12/20/15,12/24/15,Standard Class,CS-12130,Chad Sievert
346,CA-2017-169901,06/15/17,06/19/17,Standard Class,CC-12550,Clay Cheatham
347,CA-2017-134306,07/08/17,07/12/17,Standard Class,TD-20995,Tamara Dahlen
348,CA-2017-134306,07/08/17,07/12/17,Standard Class,TD-20995,Tamara Dahlen
349,CA-2017-134306,07/08/17,07/12/17,Standard Class,TD-20995,Tamara Dahlen
350,CA-2016-129714,09/01/16,09/03/16,First Class,AB-10060,Adam Bellavance
351,CA-2016-129714,09/01/16,09/03/16,First Class,AB-10060,Adam Bellavance
352,CA-2016-129714,09/01/16,09/03/16,First Class,AB-10060,Adam Bellavance
353,CA-2016-129714,09/01/16,09/03/16,First Class,AB-10060,Adam Bellavance
354,CA-2016-129714,09/01/16,09/03/16,First Class,AB-10060,Adam Bellavance
355,CA-2016-138520,04/08/16,04/13/16,Standard Class,JL-15505,Jeremy Lonsdale
356,CA-2016-138520,04/08/16,04/13/16,Standard Class,JL-15505,Jeremy Lonsdale
357,CA-2016-138520,04/08/16,04/13/16,Standard Class,JL-15505,Jeremy Lonsdale
358,CA-2016-138520,04/08/16,04/13/16,Standard Class,JL-15505,Jeremy Lonsdale
359,CA-2016-130001,04/23/16,04/28/16,Standard Class,HK-14890,Heather Kirkland
360,CA-2017-155698,03/08/17,03/11/17,First Class,VB-21745,Victoria Brennan
361,CA-2017-155698,03/08/17,03/11/17,First Class,VB-21745,Victoria Brennan
362,CA-2017-144904,09/25/17,10/01/17,Standard Class,KW-16435,Katrina Willman
363,CA-2017-144904,09/25/17,10/01/17,Standard Class,KW-16435,Katrina Willman
364,CA-2017-144904,09/25/17,10/01/17,Standard Class,KW-16435,Katrina Willman
365,CA-2017-144904,09/25/17,10/01/17,Standard Class,KW-16435,Katrina Willman
366,CA-2014-123344,09/24/14,09/29/14,Standard Class,JD-16060,Julia Dunbar
367,CA-2016-155516,10/21/16,10/21/16,Same Day,MK-17905,Michael Kennedy
368,CA-2016-155516,10/21/16,10/21/16,Same Day,MK-17905,Michael Kennedy
369,CA-2016-155516,10/21/16,10/21/16,Same Day,MK-17905,Michael Kennedy
370,CA-2016-155516,10/21/16,10/21/16,Same Day,MK-17905,Michael Kennedy
371,CA-2017-104745,05/29/17,06/04/17,Standard Class,GT-14755,Guy Thornton
372,CA-2017-104745,05/29/17,06/04/17,Standard Class,GT-14755,Guy Thornton
373,US-2014-119137,07/23/14,07/27/14,Standard Class,AG-10900,Arthur Gainer
374,US-2014-119137,07/23/14,07/27/14,Standard Class,AG-10900,Arthur Gainer
375,US-2014-119137,07/23/14,07/27/14,Standard Class,AG-10900,Arthur Gainer
376,US-2014-119137,07/23/14,07/27/14,Standard Class,AG-10900,Arthur Gainer
377,US-2016-134656,09/28/16,10/01/16,First Class,MM-18280,Muhammed MacIntyre
378,US-2017-134481,08/27/17,09/01/17,Standard Class,AR-10405,Allen Rosenblatt
379,CA-2015-130792,04/28/15,05/05/15,Standard Class,RA-19915,Russell Applegate
380,CA-2015-130792,04/28/15,05/05/15,Standard Class,RA-19915,Russell Applegate
381,CA-2015-130792,04/28/15,05/05/15,Standard Class,RA-19915,Russell Applegate
382,CA-2016-134775,10/28/16,10/29/16,First Class,AS-10285,Alejandro Savely
383,CA-2016-134775,10/28/16,10/29/16,First Class,AS-10285,Alejandro Savely
384,CA-2015-125395,06/26/15,06/29/15,Second Class,LA-16780,Laura Armstrong
385,US-2015-168935,11/27/15,12/02/15,Standard Class,DO-13435,Denny Ordway
386,US-2015-168935,11/27/15,12/02/15,Standard Class,DO-13435,Denny Ordway
387,CA-2015-122756,12/03/15,12/07/15,Standard Class,DK-13225,Dean Katz
388,CA-2015-122756,12/03/15,12/07/15,Standard Class,DK-13225,Dean Katz
389,CA-2014-115973,11/24/14,11/26/14,First Class,NG-18430,Nathan Gelder
390,CA-2017-101798,12/11/17,12/15/17,Standard Class,MV-18190,Mike Vittorini
391,CA-2017-101798,12/11/17,12/15/17,Standard Class,MV-18190,Mike Vittorini
392,US-2014-135972,09/21/14,09/23/14,Second Class,JG-15115,Jack Garza
393,US-2014-135972,09/21/14,09/23/14,Second Class,JG-15115,Jack Garza
394,US-2014-134971,06/07/14,06/10/14,Second Class,BP-11095,Bart Pistole
395,CA-2017-102946,06/30/17,07/05/17,Standard Class,VP-21730,Victor Preis
396,CA-2017-165603,10/17/17,10/19/17,Second Class,SS-20140,Saphhira Shifley
397,CA-2017-165603,10/17/17,10/19/17,Second Class,SS-20140,Saphhira Shifley
398,CA-2015-122259,10/31/15,11/04/15,Standard Class,HP-14815,Harold Pawlan
399,CA-2016-108987,09/08/16,09/10/16,Second Class,AG-10675,Anna Gayman
400,CA-2016-108987,09/08/16,09/10/16,Second Class,AG-10675,Anna Gayman
401,CA-2016-108987,09/08/16,09/10/16,Second Class,AG-10675,Anna Gayman
402,CA-2016-108987,09/08/16,09/10/16,Second Class,AG-10675,Anna Gayman
403,CA-2014-113166,12/24/14,12/26/14,First Class,LF-17185,Luke Foster
404,CA-2014-155208,04/16/14,04/20/14,Standard Class,SP-20650,Stephanie Phelps
405,CA-2017-117933,12/24/17,12/29/17,Standard Class,RF-19840,Roy Französisch
406,CA-2017-117457,12/08/17,12/12/17,Standard Class,KH-16510,Keith Herrera
407,CA-2017-117457,12/08/17,12/12/17,Standard Class,KH-16510,Keith Herrera
408,CA-2017-117457,12/08/17,12/12/17,Standard Class,KH-16510,Keith Herrera
409,CA-2017-117457,12/08/17,12/12/17,Standard Class,KH-16510,Keith Herrera
410,CA-2017-117457,12/08/17,12/12/17,Standard Class,KH-16510,Keith Herrera
411,CA-2017-117457,12/08/17,12/12/17,Standard Class,KH-16510,Keith Herrera
412,CA-2017-117457,12/08/17,12/12/17,Standard Class,KH-16510,Keith Herrera
413,CA-2017-117457,12/08/17,12/12/17,Standard Class,KH-16510,Keith Herrera
414,CA-2017-117457,12/08/17,12/12/17,Standard Class,KH-16510,Keith Herrera
415,CA-2017-142636,11/03/17,11/07/17,Standard Class,KC-16675,Kimberly Carter
416,CA-2017-142636,11/03/17,11/07/17,Standard Class,KC-16675,Kimberly Carter
417,CA-2017-122105,06/24/17,06/28/17,Standard Class,CJ-12010,Caroline Jumper
418,CA-2016-148796,04/14/16,04/18/16,Standard Class,PB-19150,Philip Brown
419,CA-2017-154816,11/06/17,11/10/17,Standard Class,VB-21745,Victoria Brennan
420,CA-2017-110478,03/04/17,03/09/17,Standard Class,SP-20860,Sung Pak
421,CA-2017-110478,03/04/17,03/09/17,Standard Class,SP-20860,Sung Pak
422,CA-2014-142048,06/22/14,06/25/14,First Class,JE-15745,Joel Eaton
423,CA-2017-125388,10/19/17,10/23/17,Standard Class,MP-17965,Michael Paige
424,CA-2017-125388,10/19/17,10/23/17,Standard Class,MP-17965,Michael Paige
425,CA-2017-155705,08/21/17,08/23/17,Second Class,NF-18385,Natalie Fritzler
426,CA-2017-149160,11/23/17,11/26/17,Second Class,JM-15265,Janet Molinari
427,CA-2017-149160,11/23/17,11/26/17,Second Class,JM-15265,Janet Molinari
428,CA-2014-101476,09/12/14,09/13/14,First Class,SD-20485,Shirley Daniels
429,CA-2017-152275,10/01/17,10/08/17,Standard Class,KH-16630,Ken Heidel
430,US-2016-123750,04/15/16,04/21/16,Standard Class,RB-19795,Ross Baird
431,US-2016-123750,04/15/16,04/21/16,Standard Class,RB-19795,Ross Baird
432,US-2016-123750,04/15/16,04/21/16,Standard Class,RB-19795,Ross Baird
433,US-2016-123750,04/15/16,04/21/16,Standard Class,RB-19795,Ross Baird
434,CA-2016-127369,06/06/16,06/07/16,First Class,DB-13060,Dave Brooks
435,US-2014-150574,12/19/14,12/25/14,Standard Class,MK-18160,Mike Kennedy
436,US-2014-150574,12/19/14,12/25/14,Standard Class,MK-18160,Mike Kennedy
437,CA-2016-147375,06/12/16,06/14/16,Second Class,PO-19180,Philisse Overcash
438,CA-2016-147375,06/12/16,06/14/16,Second Class,PO-19180,Philisse Overcash
439,CA-2017-130043,09/15/17,09/19/17,Standard Class,BB-11545,Brenda Bowman
440,CA-2017-157252,01/20/17,01/23/17,Second Class,CV-12805,Cynthia Voltz
441,CA-2016-115756,09/05/16,09/07/16,Second Class,PK-19075,Pete Kriz
442,CA-2016-115756,09/05/16,09/07/16,Second Class,PK-19075,Pete Kriz
443,CA-2016-115756,09/05/16,09/07/16,Second Class,PK-19075,Pete Kriz
444,CA-2016-115756,09/05/16,09/07/16,Second Class,PK-19075,Pete Kriz
445,CA-2016-115756,09/05/16,09/07/16,Second Class,PK-19075,Pete Kriz
446,CA-2016-115756,09/05/16,09/07/16,Second Class,PK-19075,Pete Kriz
447,CA-2017-154214,03/20/17,03/25/17,Second Class,TB-21595,Troy Blackwell
448,CA-2016-166674,04/01/16,04/03/16,Second Class,RB-19360,Raymond Buch
449,CA-2016-166674,04/01/16,04/03/16,Second Class,RB-19360,Raymond Buch
450,CA-2016-166674,04/01/16,04/03/16,Second Class,RB-19360,Raymond Buch
451,CA-2016-166674,04/01/16,04/03/16,Second Class,RB-19360,Raymond Buch
452,CA-2016-166674,04/01/16,04/03/16,Second Class,RB-19360,Raymond Buch
453,CA-2016-166674,04/01/16,04/03/16,Second Class,RB-19360,Raymond Buch
454,CA-2017-147277,10/20/17,10/24/17,Standard Class,EB-13705,Ed Braxton
455,CA-2017-147277,10/20/17,10/24/17,Standard Class,EB-13705,Ed Braxton
456,CA-2016-100153,12/13/16,12/17/16,Standard Class,KH-16630,Ken Heidel
457,US-2014-110674,02/12/14,02/18/14,Standard Class,SC-20095,Sanjit Chand
458,US-2016-157945,09/26/16,10/01/16,Standard Class,NF-18385,Natalie Fritzler
459,US-2016-157945,09/26/16,10/01/16,Standard Class,NF-18385,Natalie Fritzler
460,CA-2015-109638,12/15/15,12/22/15,Standard Class,JH-15985,Joseph Holt
461,CA-2015-109638,12/15/15,12/22/15,Standard Class,JH-15985,Joseph Holt
462,CA-2015-109638,12/15/15,12/22/15,Standard Class,JH-15985,Joseph Holt
463,CA-2016-109869,04/22/16,04/29/16,Standard Class,TN-21040,Tanja Norvell
464,CA-2016-109869,04/22/16,04/29/16,Standard Class,TN-21040,Tanja Norvell
465,CA-2016-109869,04/22/16,04/29/16,Standard Class,TN-21040,Tanja Norvell
466,CA-2016-109869,04/22/16,04/29/16,Standard Class,TN-21040,Tanja Norvell
467,CA-2016-109869,04/22/16,04/29/16,Standard Class,TN-21040,Tanja Norvell
468,US-2015-101399,01/17/15,01/24/15,Standard Class,JS-15940,Joni Sundaresam
469,CA-2017-154907,03/31/17,04/04/17,Standard Class,DS-13180,David Smith
470,US-2016-100419,12/16/16,12/20/16,Second Class,CC-12670,Craig Carreira
471,CA-2015-154144,12/20/15,12/24/15,Standard Class,MH-17785,Maya Herman
472,CA-2014-144666,11/09/14,11/11/14,Second Class,JP-15520,Jeremy Pistek
473,CA-2014-144666,11/09/14,11/11/14,Second Class,JP-15520,Jeremy Pistek
474,CA-2014-144666,11/09/14,11/11/14,Second Class,JP-15520,Jeremy Pistek
475,CA-2014-144666,11/09/14,11/11/14,Second Class,JP-15520,Jeremy Pistek
476,CA-2014-144666,11/09/14,11/11/14,Second Class,JP-15520,Jeremy Pistek
477,CA-2014-144666,11/09/14,11/11/14,Second Class,JP-15520,Jeremy Pistek
478,CA-2016-103891,07/12/16,07/19/16,Standard Class,KH-16690,Kristen Hastings
479,CA-2016-152632,10/27/16,11/02/16,Standard Class,JE-15475,Jeremy Ellison
480,CA-2016-100790,06/26/16,07/02/16,Standard Class,JG-15805,John Grady
481,CA-2016-100790,06/26/16,07/02/16,Standard Class,JG-15805,John Grady
482,CA-2014-134677,10/06/14,10/10/14,Standard Class,XP-21865,Xylona Preis
483,CA-2014-127691,07/22/14,07/27/14,Standard Class,EM-14065,Erin Mull
484,CA-2014-127691,07/22/14,07/27/14,Standard Class,EM-14065,Erin Mull
485,CA-2017-140963,06/10/17,06/13/17,First Class,MT-18070,Michelle Tran
486,CA-2017-140963,06/10/17,06/13/17,First Class,MT-18070,Michelle Tran
487,CA-2017-140963,06/10/17,06/13/17,First Class,MT-18070,Michelle Tran
488,CA-2014-154627,10/29/14,10/31/14,First Class,SA-20830,Sue Ann Reed
489,CA-2014-133753,06/09/14,06/13/14,Second Class,CW-11905,Carl Weiss
490,CA-2014-133753,06/09/14,06/13/14,Second Class,CW-11905,Carl Weiss
491,CA-2014-133753,06/09/14,06/13/14,Second Class,CW-11905,Carl Weiss
492,CA-2014-113362,09/14/14,09/19/14,Standard Class,AJ-10960,Astrea Jones
493,CA-2014-113362,09/14/14,09/19/14,Standard Class,AJ-10960,Astrea Jones
494,CA-2016-169166,05/09/16,05/14/16,Standard Class,SS-20590,Sonia Sunley
495,US-2016-120929,03/18/16,03/21/16,Second Class,RO-19780,Rose O'Brian
496,CA-2015-134782,12/27/15,12/31/15,Standard Class,MD-17350,Maribeth Dona
497,CA-2016-126158,07/25/16,07/31/16,Standard Class,SC-20095,Sanjit Chand
498,CA-2016-126158,07/25/16,07/31/16,Standard Class,SC-20095,Sanjit Chand
499,CA-2016-126158,07/25/16,07/31/16,Standard Class,SC-20095,Sanjit Chand
500,CA-2016-126158,07/25/16,07/31/16,Standard Class,SC-20095,Sanjit Chand
501,US-2016-105578,05/30/16,06/04/16,Standard Class,MY-17380,Maribeth Yedwab
502,US-2016-105578,05/30/16,06/04/16,Standard Class,MY-17380,Maribeth Yedwab
503,US-2016-105578,05/30/16,06/04/16,Standard Class,MY-17380,Maribeth Yedwab
504,US-2016-105578,05/30/16,06/04/16,Standard Class,MY-17380,Maribeth Yedwab
505,US-2016-105578,05/30/16,06/04/16,Standard Class,MY-17380,Maribeth Yedwab
506,CA-2017-134978,11/12/17,11/15/17,Second Class,EB-13705,Ed Braxton
507,CA-2015-145352,03/16/15,03/22/15,Standard Class,CM-12385,Christopher Martinez
508,CA-2015-145352,03/16/15,03/22/15,Standard Class,CM-12385,Christopher Martinez
509,CA-2015-145352,03/16/15,03/22/15,Standard Class,CM-12385,Christopher Martinez
510,CA-2015-145352,03/16/15,03/22/15,Standard Class,CM-12385,Christopher Martinez
511,CA-2017-135307,11/26/17,11/27/17,First Class,LS-17245,Lynn Smith
512,CA-2017-135307,11/26/17,11/27/17,First Class,LS-17245,Lynn Smith
513,CA-2016-106341,10/20/16,10/23/16,First Class,LF-17185,Luke Foster
514,CA-2017-163405,12/21/17,12/25/17,Standard Class,BN-11515,Bradley Nguyen
515,CA-2017-163405,12/21/17,12/25/17,Standard Class,BN-11515,Bradley Nguyen
516,CA-2017-127432,01/22/17,01/27/17,Standard Class,AD-10180,Alan Dominguez
517,CA-2017-127432,01/22/17,01/27/17,Standard Class,AD-10180,Alan Dominguez
518,CA-2017-127432,01/22/17,01/27/17,Standard Class,AD-10180,Alan Dominguez
519,CA-2017-127432,01/22/17,01/27/17,Standard Class,AD-10180,Alan Dominguez
520,CA-2015-157812,03/22/15,03/26/15,Standard Class,DB-13210,Dean Braden
521,CA-2015-157812,03/22/15,03/26/15,Standard Class,DB-13210,Dean Braden
522,CA-2015-157812,03/22/15,03/26/15,Standard Class,DB-13210,Dean Braden
523,CA-2017-145142,01/23/17,01/25/17,First Class,MC-17605,Matt Connell
524,US-2016-139486,05/21/16,05/23/16,First Class,LH-17155,Logan Haushalter
525,US-2016-139486,05/21/16,05/23/16,First Class,LH-17155,Logan Haushalter
526,CA-2015-158792,12/26/15,01/02/16,Standard Class,BD-11605,Brian Dahlen
527,CA-2017-113558,10/21/17,10/26/17,Standard Class,PH-18790,Patricia Hirasaki
528,CA-2017-113558,10/21/17,10/26/17,Standard Class,PH-18790,Patricia Hirasaki
529,US-2015-138303,09/03/15,09/07/15,Standard Class,MG-18145,Mike Gockenbach
530,US-2015-138303,09/03/15,09/07/15,Standard Class,MG-18145,Mike Gockenbach
531,US-2015-138303,09/03/15,09/07/15,Standard Class,MG-18145,Mike Gockenbach
532,CA-2015-102848,11/07/15,11/09/15,Second Class,KB-16240,Karen Bern
533,US-2017-129441,09/07/17,09/11/17,Standard Class,JC-15340,Jasper Cacioppo
534,CA-2016-168753,05/29/16,06/01/16,Second Class,RL-19615,Rob Lucas
535,CA-2016-168753,05/29/16,06/01/16,Second Class,RL-19615,Rob Lucas
536,CA-2016-126613,07/10/16,07/16/16,Standard Class,AA-10375,Allen Armold
537,US-2017-122637,09/03/17,09/08/17,Second Class,EP-13915,Emily Phan
538,CA-2015-147851,12/03/15,12/08/15,Standard Class,MP-17470,Mark Packer
539,CA-2015-134894,12/07/15,12/11/15,Standard Class,DK-12985,Darren Koutras
540,CA-2015-134894,12/07/15,12/11/15,Standard Class,DK-12985,Darren Koutras
541,CA-2014-140795,02/01/14,02/03/14,First Class,BD-11500,Bradley Drucker
542,CA-2016-136924,07/14/16,07/17/16,First Class,ES-14080,Erin Smith
543,US-2015-120161,12/18/15,12/23/15,Standard Class,LM-17065,Liz MacKendrick
544,CA-2014-103849,05/11/14,05/16/14,Standard Class,PG-18895,Paul Gonzalez
545,CA-2014-103849,05/11/14,05/16/14,Standard Class,PG-18895,Paul Gonzalez
546,CA-2014-103849,05/11/14,05/16/14,Standard Class,PG-18895,Paul Gonzalez
547,CA-2017-162929,11/19/17,11/22/17,First Class,AS-10135,Adrian Shami
548,CA-2017-162929,11/19/17,11/22/17,First Class,AS-10135,Adrian Shami
549,CA-2015-113173,11/15/15,11/17/15,Second Class,DK-13225,Dean Katz
550,CA-2015-113173,11/15/15,11/17/15,Second Class,DK-13225,Dean Katz
551,CA-2015-113173,11/15/15,11/17/15,Second Class,DK-13225,Dean Katz
552,CA-2016-136406,04/15/16,04/17/16,Second Class,BD-11320,Bill Donatelli
553,CA-2017-112774,09/11/17,09/12/17,First Class,RC-19960,Ryan Crowe
554,CA-2017-101945,11/24/17,11/28/17,Standard Class,GT-14710,Greg Tran
555,CA-2017-100650,06/29/17,07/03/17,Second Class,DK-13225,Dean Katz
556,CA-2014-155852,03/03/14,03/07/14,Second Class,AJ-10945,Ashley Jarboe
557,CA-2016-113243,06/10/16,06/15/16,Standard Class,OT-18730,Olvera Toch
558,CA-2016-113243,06/10/16,06/15/16,Standard Class,OT-18730,Olvera Toch
559,CA-2016-113243,06/10/16,06/15/16,Standard Class,OT-18730,Olvera Toch
560,CA-2017-118731,11/20/17,11/22/17,Second Class,LP-17080,Liz Pelletier
561,CA-2017-118731,11/20/17,11/22/17,Second Class,LP-17080,Liz Pelletier
562,CA-2014-145576,09/14/14,09/18/14,Second Class,CA-12775,Cynthia Arntzen
563,CA-2014-145576,09/14/14,09/18/14,Second Class,CA-12775,Cynthia Arntzen
564,CA-2015-130736,12/07/15,12/09/15,First Class,JF-15490,Jeremy Farry
565,CA-2015-130736,12/07/15,12/09/15,First Class,JF-15490,Jeremy Farry
566,CA-2017-137099,12/07/17,12/10/17,First Class,FP-14320,Frank Preis
567,CA-2017-156951,10/01/17,10/08/17,Standard Class,EB-13840,Ellis Ballard
568,CA-2017-156951,10/01/17,10/08/17,Standard Class,EB-13840,Ellis Ballard
569,CA-2017-156951,10/01/17,10/08/17,Standard Class,EB-13840,Ellis Ballard
570,CA-2017-156951,10/01/17,10/08/17,Standard Class,EB-13840,Ellis Ballard
571,CA-2017-164826,12/28/17,01/04/18,Standard Class,JF-15415,Jennifer Ferguson
572,CA-2017-164826,12/28/17,01/04/18,Standard Class,JF-15415,Jennifer Ferguson
573,CA-2017-164826,12/28/17,01/04/18,Standard Class,JF-15415,Jennifer Ferguson
574,CA-2017-164826,12/28/17,01/04/18,Standard Class,JF-15415,Jennifer Ferguson
575,CA-2016-127250,11/03/16,11/07/16,Standard Class,SF-20200,Sarah Foster
576,CA-2015-149713,09/18/15,09/22/15,Second Class,TG-21640,Trudy Glocke
577,CA-2015-149713,09/18/15,09/22/15,Second Class,TG-21640,Trudy Glocke
578,CA-2015-149713,09/18/15,09/22/15,Second Class,TG-21640,Trudy Glocke
579,CA-2017-118640,07/20/17,07/26/17,Standard Class,CS-11950,Carlos Soltero
580,CA-2017-118640,07/20/17,07/26/17,Standard Class,CS-11950,Carlos Soltero
581,CA-2015-132906,09/10/15,09/14/15,Standard Class,CC-12145,Charles Crestani
582,CA-2017-145233,12/01/17,12/05/17,Standard Class,DV-13465,Dianna Vittorini
583,CA-2017-145233,12/01/17,12/05/17,Standard Class,DV-13465,Dianna Vittorini
584,CA-2017-145233,12/01/17,12/05/17,Standard Class,DV-13465,Dianna Vittorini
585,CA-2017-145233,12/01/17,12/05/17,Standard Class,DV-13465,Dianna Vittorini
586,CA-2017-145233,12/01/17,12/05/17,Standard Class,DV-13465,Dianna Vittorini
587,CA-2015-128139,07/03/15,07/09/15,Standard Class,BD-11725,Bruce Degenhardt
588,CA-2015-128139,07/03/15,07/09/15,Standard Class,BD-11725,Bruce Degenhardt
589,US-2016-156986,03/20/16,03/24/16,Standard Class,ZC-21910,Zuschuss Carroll
590,US-2016-156986,03/20/16,03/24/16,Standard Class,ZC-21910,Zuschuss Carroll
591,US-2016-156986,03/20/16,03/24/16,Standard Class,ZC-21910,Zuschuss Carroll
592,US-2016-156986,03/20/16,03/24/16,Standard Class,ZC-21910,Zuschuss Carroll
593,CA-2014-135405,01/09/14,01/13/14,Standard Class,MS-17830,Melanie Seite
594,CA-2014-135405,01/09/14,01/13/14,Standard Class,MS-17830,Melanie Seite
595,CA-2014-131450,08/08/14,08/15/14,Standard Class,LR-16915,Lena Radford
596,CA-2014-131450,08/08/14,08/15/14,Standard Class,LR-16915,Lena Radford
597,CA-2014-131450,08/08/14,08/15/14,Standard Class,LR-16915,Lena Radford
598,CA-2014-131450,08/08/14,08/15/14,Standard Class,LR-16915,Lena Radford
599,CA-2016-120180,07/14/16,07/16/16,First Class,TP-21130,Theone Pippenger
